埃斯卡	ai1 si1 ka3
埃斯图	ai1 si1 tu2
埃斯基	ai1 si1 ji1
埃斯塔	ai1 si1 ta3
埃斯塔克	ai1 si1 ta3 ke4
埃斯奎	ai1 si1 kui2
埃斯帕	ai1 si1 pa4
埃斯库	ai1 si1 ku4
埃斯库多	ai1 si1 ku4 duo1
埃斯库罗斯	ai1 si1 ku4 luo2 si1
埃斯托	ai1 si1 tuo1
埃斯梅	ai1 si1 mei2
埃斯梅拉达斯	ai1 si1 mei2 la1 da2 si1
埃斯波	ai1 si1 bo1
埃斯泰尔	ai1 si1 tai4 er3
埃斯特	ai1 si1 te4
埃斯特哈齐	ai1 si1 te4 ha1 qi2
埃斯特拉达	ai1 si1 te4 la1 da2
埃斯特朗	ai1 si1 te4 lang3
埃斯特角	ai1 si1 te4 jiao3
埃斯登	ai1 si1 deng1
埃斯皮	ai1 si1 pi2
埃斯科	ai1 si1 ke1
埃斯蒙	ai1 si1 meng2
埃斯金	ai1 si1 jin1
埃明帕	ai1 ming2 pa4
埃昏	ai1 hun1
埃普森	ai1 pu3 sen1
埃曼纽	ai1 man4 niu3
埃朗根	ai1 lang3 gen1
埃林顿	ai1 lin2 dun4
埃柯夫	ai1 ke1 fu1
埃格伯	ai1 ge2 bo2
埃格尔松	ai1 ge2 er3 song1
埃格林	ai1 ge2 lin2
埃格蒙特	ai1 ge2 meng2 te4
埃森	ai1 sen1
埃森哲	ai1 sen1 zhe2
埃森纳赫	ai1 sen1 na4 he4
埃氛	ai1 fen1
埃法特	ai1 fa3 te4
埃波罗	ai1 bo1 luo2
埃洛拉	ai1 luo4 la1
埃洛石	ai1 luo4 shi2
埃洛贝	ai1 luo4 bei4
埃涅阿斯	ai1 nie4 a1 si1
埃涅阿斯纪	ai1 nie4 a1 si1 ji4
埃灭	ai1 mie4
埃煤	ai1 mei2
埃特	ai1 te4
埃特纳	ai1 te4 na4
埃特纳火山	ai1 te4 na4 huo3 shan1
埃特里	ai1 te4 li3
埃琳娜	ai1 lin2 na4
埃秽	ai1 hui4
埃米	ai1 mi3
埃米尔	ai1 mi3 er3
埃索	ai1 suo3
埃纳	ai1 na4
埃纳河	ai1 na4 he2
埃纳雷斯	ai1 na4 lei2 si1
埃维人	ai1 wei2 ren2
埃维塔	ai1 wei2 ta3
埃维昂	ai1 wei2 ang2
埃罗	ai1 luo2
埃罗斯	ai1 luo2 si1
埃罗芒	ai1 luo2 mang2
埃罗菲	ai1 luo2 fei1
埃罗菲斯	ai1 luo2 fei1 si1
埃芥	ai1 jie4
埃莉诺	ai1 li4 nuo4
埃莫森	ai1 mo4 sen1
埃莱娜	ai1 lai2 na4
埃莱阿	ai1 lai2 a1
埃菲尔	ai1 fei1 er3
埃菲尔铁塔	ai1 fei1 er3 tie2 ta3
埃菲斯	ai1 fei1 si1
埃菲特	ai1 fei1 te4
埃菲社	ai1 fei1 she4
埃萨拉	ai1 sa4 la1
埃蔼	ai1 ai3
埃蕾	ai1 lei3
埃贝尔	ai1 bei4 er3
埃贡	ai1 gong4
埃赫桑	ai1 he4 sang1
埃达	ai1 da2
埃达克	ai1 da2 ke4
埃达鲁	ai1 da2 lu3
埃迪卡拉	ai1 di2 ka3 la1
埃迪卡拉纪	ai1 di2 ka3 la1 ji4
埃迪尔内	ai1 di2 er3 nei4
埃迪沃	ai1 di2 wo4
埃郁	ai1 yu4
埃里	ai1 li3
埃里克	ai1 li3 ke4
埃里克松	ai1 li3 ke4 song1
埃里克森	ai1 li3 ke4 sen1
埃里卡特	ai1 li2 ka3 te4
埃里希	ai1 li3 xi1
埃里森	ai1 li3 sen1
埃里温	ai1 li3 wen1
埃雷利	ai1 lei2 li4
埃雷拉	ai1 lei2 la1
埃雷特	ai1 lei2 te4
埃雾	ai1 wu4
埃马兰吉	ai1 ma3 lan2 ji2
埃马努	ai1 ma3 nu3
埃鲁	ai1 lu3
埃默森	ai1 mo4 sen1
埃默里	ai1 mo4 li3
埃默里奇	ai1 mo4 li3 qi2
埃默顿	ai1 mo4 dun4
埄	beng3
埅	fang2
埆	que4
埆埆	que4 que4
埆塉	que4 ji2
埆瘠	que4 ji2
埇	yong3
埇桥	yong3 qiao2
埇桥区	yong3 qiao2 qu1
埉	jia1
埊	di4
埋	mai2
埋三怨四	man2 san1 yuan4 si4
埋下	mai2 xia4
埋下去	mai2 xia4 qu5
埋伏	mai2 fu2
埋伏圈	mai2 fu2 quan1
埋伏牙	mai2 fu2 ya2
埋儿	mai2 er2
埋光	mai2 guang1
埋入	mai2 ru4
埋冤	man2 yuan1
埋剑	mai2 jian4
埋匿	mai2 ni4
埋单	mai2 dan1
埋名	mai2 ming2
埋名隐姓	mai2 ming2 yin3 xing4
埋地灯	mai2 di4 deng1
埋堙	mai2 yin1
埋声晦迹	mai2 sheng1 hui4 ji4
埋天怨地	man2 tian1 yuan4 di4
埋头	mai2 tou2
埋头伏案	mai2 tou2 fu2 an4
埋头工作	mai2 tou2 gong1 zuo4
埋头苦干	mai2 tou2 ku3 gan4
埋头顾影	mai2 tou2 gu4 ying3
埋层	mai2 ceng2
埋布	mai2 bu4
埋年	mai2 nian2
埋得	mai2 de5
埋忧	mai2 you1
埋怨	man2 yuan4
埋怨起来	man2 yuan4 qi3 lai5
埋掩	mai2 yan3
埋暮	mai2 mu4
埋根	mai2 gen1
埋植	mai2 zhi2
埋殓	mai2 lian4
埋殡	mai2 bin4
埋汰	mai2 tai4
埋没	mai2 mo4
埋没人才	mai2 mo4 ren2 cai2
埋没人材	mai2 mo4 ren2 cai2
埋溜子	mai2 liu1 zi3
埋灭	mai2 mie4
埋点	mai2 dian3
埋照	mai2 zhao4
埋玉	mai2 yu4
埋电缆	mai2 dian4 lan3
埋瘗	mai2 yi4
埋祟	mai2 sui4
埋窆	mai2 bian3
埋线	mai2 xian4
埋缊	mai2 wen1
埋置	mai2 zhi4
埋羹太守	mai2 geng1 tai4 shou3
埋翳	mai2 yi4
埋葬	mai2 zang4
埋葬地	mai2 zang4 di4
埋藏	mai2 cang2
埋藏地	mai2 cang2 di4
埋蛇	mai2 she2
埋蛊	mai2 gu3
埋覆	mai2 fu4
埋设	mai2 she4
埋起	mai2 qi3
埋起来	mai2 qi3 lai5
埋车	mai2 che1
埋轮	mai2 lun2
埋轮破柱	mai2 lun2 po4 zhu4
埋铭	mai2 ming2
埋雷	mai2 lei2
埋首	mai2 shou3
埋香	mai2 xiang1
埋骨	mai2 gu3
埋魂	mai2 hun2
埌	lang4
埍	juan3
城	cheng2
城上城	cheng2 shang4 cheng2
城下	cheng2 xia5
城下之盟	cheng2 xia4 zhi1 meng2
城下之辱	cheng2 xia4 zhi1 ru3
城东	cheng2 dong1
城东乡	cheng2 dong1 xiang1
城东区	cheng2 dong1 qu1
城东湖	cheng2 dong1 hu2
城东路	cheng2 dong1 lu4
城中	cheng2 zhong1
城中区	cheng2 zhong1 qu1
城中城	cheng2 zhong1 cheng2
城中心	cheng2 zhong1 xin1
城中村	cheng2 zhong1 cun1
城中路	cheng2 zhong1 lu4
城主	cheng2 zhu3
城乡	cheng2 xiang1
城乡之间	cheng2 xiang1 zhi1 jian1
城乡人民	cheng2 xiang1 ren2 min2
城乡居民	cheng2 xiang1 ju1 min2
城乡差别	cheng2 xiang1 cha1 bie2
城乡差异	cheng2 xiang1 cha1 yi4
城乡建设	cheng2 xiang1 jian4 she4
城乡游	cheng2 xiang1 you2
城乡经济	cheng2 xiang1 jing1 ji4
城乡结合	cheng2 xiang1 jie2 he2
城乡规划	cheng2 xiang1 gui1 hua4
城保	cheng2 bao3
城信	cheng2 xin4
城八区	cheng2 ba1 qu1
城关	cheng2 guan1
城关区	cheng2 guan1 qu1
城关镇	cheng2 guan1 zhen4
城内	cheng2 nei4
城北	cheng2 bei3
城北区	cheng2 bei3 qu1
城北徐公	cheng2 bei3 xu2 gong1
城区	cheng2 qu1
城区部	cheng2 qu1 bu4
城南	cheng2 nan2
城南区	cheng2 nan2 qu1
城南庄	cheng2 nan2 zhuang1
城南旧事	cheng2 nan2 jiu4 shi4
城卫	cheng2 wei4
城厢	cheng2 xiang1
城厢区	cheng2 xiang1 qu1
城厢镇	cheng2 xiang1 zhen4
城口	cheng2 kou3
城口县	cheng2 kou3 xian4
城商行	cheng2 shang1 hang2
城围	cheng2 wei2
城固	cheng2 gu4
城固县	cheng2 gu4 xian4
城圈	cheng2 quan1
城场	cheng2 chang3
城址	cheng2 zhi3
城坞	cheng2 wu4
城垒	cheng2 lei3
城垛	cheng2 duo3
城垛口	cheng2 duo3 kou3
城垣	cheng2 yuan2
城域	cheng2 yu4
城域网	cheng2 yu4 wang3
城埤	cheng2 pi2
城堑	cheng2 qian4
城堞	cheng2 die2
城堡	cheng2 bao3
城堡石	cheng2 bao3 shi2
城堤	cheng2 di1
城墉	cheng2 yong1
城墙	cheng2 qiang2
城墙根	cheng2 qiang2 gen1
城壁	cheng2 bi4
城壍	cheng2 qian4
城壕	cheng2 hao2
城壖	cheng2 ruan2
城外	cheng2 wai4
城外诚	cheng2 wai4 cheng2
城大	cheng2 da4
城头	cheng2 tou2
城头子路	cheng2 tou2 zi5 lu4
城子	cheng2 zi3
城子崖遗址	cheng2 zi5 ya2 yi2 zhi3
城子河	cheng2 zi5 he2
城子河区	cheng2 zi5 he2 qu1
城守	cheng2 shou3
城寨	cheng2 zhai4
城寺	cheng2 si4
城尖	cheng2 jian1
城工部	cheng2 gong1 bu4
城市	cheng2 shi4
城市之光	cheng2 shi4 zhi1 guang1
城市交通	cheng2 shi4 jiao1 tong1
城市依赖症	cheng2 shi4 yi1 lai4 zheng4
城市信用社	cheng2 shi4 xin4 yong4 she4
城市公交	cheng2 shi4 gong1 jiao1
城市公园	cheng2 shi4 gong1 yuan2
城市分类	cheng2 shi4 fen1 lei4
城市勘察	cheng2 shi4 kan1 cha2
城市化	cheng2 shi4 hua4
城市化村	cheng2 shi4 hua4 cun1
城市区域	cheng2 shi4 qu1 yu4
城市园林	cheng2 shi4 yuan2 lin2
城市地图	cheng2 shi4 di4 tu2
城市地标	cheng2 shi4 di4 biao1
城市居民	cheng2 shi4 ju1 min2
城市布局	cheng2 shi4 bu4 ju2
城市引力	cheng2 shi4 yin3 li4
城市形态	cheng2 shi4 xing2 tai4
城市形象	cheng2 shi4 xing2 xiang4
城市总体布局	cheng2 shi4 zong2 ti3 bu4 ju2
城市总体规划	cheng2 shi4 zong2 ti3 gui1 hua4
城市户口	cheng2 shi4 hu4 kou3
城市排水	cheng2 shi4 pai2 shui3
城市改建	cheng2 shi4 gai3 jian4
城市更新	cheng2 shi4 geng1 xin1
城市核心	cheng2 shi4 he2 xin1
城市气候	cheng2 shi4 qi4 hou4
城市污染	cheng2 shi4 wu1 ran3
城市污水	cheng2 shi4 wu1 shui3
城市热岛	cheng2 shi4 re4 dao3
城市猎人	cheng2 shi4 lie4 ren2
城市环境	cheng2 shi4 huan2 jing4
城市生态系统	cheng2 shi4 sheng1 tai4 xi4 tong3
城市用地	cheng2 shi4 yong4 di4
城市病	cheng2 shi4 bing4
城市社会学	cheng2 shi4 she4 hui4 xue2
城市科学	cheng2 shi4 ke1 xue2
城市管理者	cheng2 shi4 guan3 li3 zhe3
城市管理行政执法局	cheng2 shi4 guan2 li3 xing2 zheng4 zhi2 fa3 ju2
城市类型	cheng2 shi4 lei4 xing2
城市组团	cheng2 shi4 zu3 tuan2
城市给水	cheng2 shi4 ji2 shui3
城市绿化	cheng2 shi4 lv4 hua4
城市绿地	cheng2 shi4 lv4 di4
城市网络	cheng2 shi4 wang3 luo4
城市美学	cheng2 shi4 mei3 xue2
城市美容师	cheng2 shi4 mei3 rong2 shi1
城市群	cheng2 shi4 qun2
城市职能	cheng2 shi4 zhi2 neng2
城市蔓生	cheng2 shi4 man4 sheng1
城市规划	cheng2 shi4 gui1 hua4
城市论坛	cheng2 shi4 lun4 tan2
城市贫民	cheng2 shi4 pin2 min2
城市轨道	cheng2 shi4 gui3 dao4
城市辐集	cheng2 shi4 fu2 ji2
城市边缘	cheng2 shi4 bian1 yuan2
城市运动会	cheng2 shi4 yun4 dong4 hui4
城市选址	cheng2 shi4 xuan2 zhi3
城市道路	cheng2 shi4 dao4 lu4
城市防洪	cheng2 shi4 fang2 hong2
城市防灾	cheng2 shi4 fang2 zai1
城市集群	cheng2 shi4 ji2 qun2
城市雕塑	cheng2 shi4 diao1 su4
城干	cheng2 gan4
城府	cheng2 fu3
城府甚深	cheng2 fu3 shen4 shen1
城廓	cheng2 kuo4
城建	cheng2 jian4
城建局	cheng2 jian4 ju2
城建监察	cheng2 jian4 jian1 cha2
城建税	cheng2 jian4 shui4
城影院	cheng2 ying3 yuan4
城戍	cheng2 shu4
城操	cheng2 cao1
城旦	cheng2 dan4
城旦书	cheng2 dan4 shu1
城曲	cheng2 qu3
城柝	cheng2 tuo4
城柴	cheng2 chai2
城栅	cheng2 zha4
城标	cheng2 biao1
城根	cheng2 gen1
城楼	cheng2 lou2
城橹	cheng2 lu3
城步	cheng2 bu4
城步县	cheng2 bu4 xian4
城步苗族自治县	cheng2 bu4 miao2 zu2 zi4 zhi4 xian4
城池	cheng2 chi2
城沟	cheng2 gou1
城河	cheng2 he2
城治	cheng2 zhi4
城洫	cheng2 xu4
城湍	cheng2 tuan1
城濠	cheng2 hao2
城濮之战	cheng2 pu2 zhi1 zhan4
城牙	cheng2 ya2
城狐	cheng2 hu2
城狐社鼠	cheng2 hu2 she4 shu3
城献	cheng2 xian4
城皋	cheng2 gao1
城砖	cheng2 zhuan1
城砦	cheng2 zhai4
城社	cheng2 she4
城禁	cheng2 jin4
城窟	cheng2 ku1
城第	cheng2 di4
城管	cheng2 guan3
城管办	cheng2 guan3 ban4
城管局	cheng2 guan3 ju2
城编	cheng2 bian1
城署	cheng2 shu3
城聚	cheng2 ju4
城肆	cheng2 si4
城脚	cheng2 jiao3
城舞	cheng2 wu3
城苑	cheng2 yuan4
城西	cheng2 xi1
城西乡	cheng2 xi1 xiang1
城西区	cheng2 xi1 qu1
城西湖	cheng2 xi1 hu2
城观	cheng2 guan1
城角	cheng2 jiao3
城调队	cheng2 diao4 dui4
城谯	cheng2 qiao2
城轨	cheng2 gui3
城辇	cheng2 nian3
城运会	cheng2 yun4 hui4
城近郊区	cheng2 jin4 jiao1 qu1
城邑	cheng2 yi4
城邦	cheng2 bang1
城郊	cheng2 jiao1
城郊乡	cheng2 jiao1 xiang1
城郊区	cheng2 jiao1 qu1
城郊型	cheng2 jiao1 xing2
城郛	cheng2 fu2
城郭	cheng2 guo1
城郭国	cheng2 guo1 guo2
城里	cheng2 li3
城里人	cheng2 li3 ren2
城铁	cheng2 tie3
城铺	cheng2 pu4
城镇	cheng2 zhen4
城镇人口	cheng2 zhen4 ren2 kou3
城镇住房制度改革	cheng2 zhen4 zhu4 fang2 zhi4 du4 gai3 ge2
城镇化	cheng2 zhen4 hua4
城镇化水平	cheng2 zhen4 hua4 shui3 ping2
城镇化率	cheng2 zhen4 hua4 lv4
城镇居民	cheng2 zhen4 ju1 min2
城镇群	cheng2 zhen4 qun2
城镇职工	cheng2 zhen4 zhi2 gong1
城闉	cheng2 yin1
城门	cheng2 men2
城门口	cheng2 men2 kou3
城门失火	cheng2 men2 shi1 huo3
城门楼	cheng2 men2 lou2
城门洞	cheng2 men2 dong4
城门立雪	cheng2 men2 li4 xue3
城门鱼殃	cheng2 men2 yu2 yang1
城闬	cheng2 han4
城阃	cheng2 kun3
城阈	cheng2 yu4
城阖	cheng2 he2
城阙	cheng2 que4
城阚	cheng2 kan4
城防	cheng2 fang2
城防军	cheng2 fang2 jun1
城防工事	cheng2 fang2 gong1 shi4
城阳	cheng2 yang2
城阳区	cheng2 yang2 qu1
城阻	cheng2 zu3
城阿	cheng2 a1
城际	cheng2 ji4
城际通	cheng2 ji4 tong1
城险	cheng2 xian3
城陬	cheng2 zou1
城陴	cheng2 pi2
城陵山	cheng2 ling2 shan1
城陵矶	cheng2 ling2 ji1
城隅	cheng2 yu2
城隈	cheng2 wei1
城隍	cheng2 huang2
城隍庙	cheng2 huang2 miao4
城隍爷	cheng2 huang2 ye2
城隍阁	cheng2 huang2 ge2
城雉	cheng2 zhi4
城雕	cheng2 diao1
城鼓	cheng2 gu3
埏	shan1
埏垓	shan1 gai1
埏埴	shan1 zhi2
埏路	shan1 lu4
埏蹂	shan1 rou2
埏道	shan1 dao4
埏镕	shan1 rong2
埏闼	shan1 ta4
埏陶	shan1 tao2
埏隧	shan1 sui4
埐	jin1
埑	zhe2
埒	lie4
埒亩	lie4 mu3
埒名	lie4 ming2
埒垣	lie4 yuan2
埒才角妙	lie4 cai2 jue2 miao4
埒材角妙	lie4 cai2 jiao3 miao4
埒略	lie4 lve4
埒等	lie4 deng3
埒类	lie4 lei4
埒美	lie4 mei3
埓	lie4
埔	pu3
埔头	pu3 tou2
埔心	pu3 xin1
埔心乡	pu3 xin1 xiang1
埔盐	pu3 yan2
埔盐乡	pu3 yan2 xiang1
埔里	pu3 li3
埔里镇	pu3 li3 zhen4
埕	cheng2
埖	hua1
埗	bu4
埘	shi2
埘鸡	shi2 ji1
埙	xun1
埙箎	xun1 chi2
埙篪	xun1 chi2
埙篪相和	xun1 chi2 xiang1 he4
埚	guo1
埛	jiong1
埜	ye3
埝	nian4
埞	di1
域	yu4
域中	yu4 zhong1
域兆	yu4 zhao4
域内	yu4 nei4
域分	yu4 fen1
域名	yu4 ming2
域名抢注	yu4 ming2 qiang3 zhu4
域名服务	yu4 ming2 fu2 wu4
域名服务器	yu4 ming2 fu2 wu4 qi4
域名注册	yu4 ming2 zhu4 ce4
域名空间	yu4 ming2 kong1 jian1
域名经济	yu4 ming2 jing1 ji4
域名编码	yu4 ming2 bian1 ma3
域名解析	yu4 ming2 jie3 xi1
域域	yu4 yu4
域外	yu4 wai4
域多利皇后	yu4 duo1 li4 huang2 hou4
域性	yu4 xing4
域扩张	yu4 kuo4 zhang1
域控制器	yu4 kong4 zhi4 qi4
域民	yu4 min2
域特征数	yu4 te4 zheng1 shu4
域的复合	yu4 de5 fu4 he2
域论	yu4 lun4
埠	bu4
埠头	bu4 tou5
埡	ya1
埢	quan2
埢垣	quan2 yuan2
埣	sui4
埤	pi2
埤助	pi2 zhu4
埤堄	pi2 ni4
埤头	pi2 tou2
埤头乡	pi2 tou2 xiang1
埤污	pi2 wu1
埤湿	pi2 shi1
埤狭	pi2 xia2
埤益	pi2 yi4
埤薄	pi2 bao2
埤遗	pi2 yi2
埥	qing1
埧	ju4
埨	lun3
埩	zheng1
埪	kong1
埫	chong3
埫塎	chong3 yong3
埬	dong1
埭	dai4
埭岸	dai4 an4
埭程	dai4 cheng2
埮	tan4
埯子	an3 zi5
埱	chu4
埲塕	beng3 weng3
埳	kan2
埳井	kan3 jing3
埳井之蛙	kan3 jing3 zhi1 wa1
埳井之鼃	kan3 jing3 zhi1 wa1
埳坷	kan3 ke3
埳室	kan3 shi4
埳蛙	kan3 wa1
埳轲	kan3 ke1
埴	zhi2
埴固	zhi2 gu4
埴坟	zhi2 fen2
埴垆	zhi2 lu2
埴轮	zhi2 lun2
埵	duo3
埵块	duo3 kuai4
埵堁	duo3 ke4
埵防	duo3 fang2
埶	yi4
執	zhi2
埸	yi4
培	pei2
培亚	pei2 ya4
培优	pei2 you1
培修	pei2 xiu1
培元	pei2 yuan2
培元固本	pei2 yuan2 gu4 ben3
培养	pei2 yang3
培养人才	pei2 yang3 ren2 cai2
培养出来	pei2 yang3 chu1 lai5
培养后代	pei2 yang3 hou4 dai4
培养基	pei2 yang3 ji1
培养对象	pei2 yang3 dui4 xiang4
培养感情	pei2 yang3 gan3 qing2
培养教育	pei2 yang3 jiao4 yu4
培养料	pei2 yang3 liao4
培养液	pei2 yang3 ye4
培养皿	pei2 yang3 min3
培养目标	pei2 yang3 mu4 biao1
培养箱	pei2 yang3 xiang1
培养能力	pei2 yang3 neng2 li4
培养费	pei2 yang3 fei4
培勒兹	pei2 le4 zi1
培华	pei2 hua2
培土	pei2 tu3
培坿	pei2 fu4
培基	pei2 ji1
培基语言	pei2 ji1 yu3 yan2
培堆	pei2 dui1
培塿	pei2 lou3
培壅	pei2 yong1
培尔	pei2 er3
培户	pei2 hu4
培护	pei2 hu4
培敦	pei2 dun1
培林	pei2 lin2
培果	pei2 guo3
培根	pei2 gen1
培植	pei2 zhi2
培植亲信	pei2 zhi2 qin1 xin4
培植出	pei2 zhi2 chu1
培罗蒙	pei2 luo2 meng2
培育	pei2 yu4
培育出	pei2 yu4 chu1
培育法	pei2 yu4 fa3
培英	pei2 ying1
培训	pei2 xun4
培训中心	pei2 xun4 zhong1 xin1
培训基地	pei2 xun4 ji1 di4
培训师	pei2 xun4 shi1
培训成人	pei2 xun4 cheng2 ren2
培训教材	pei2 xun4 jiao4 cai2
培训期	pei2 xun4 qi1
培训班	pei2 xun4 ban1
培训网	pei2 xun4 wang3
培训者	pei2 xun4 zhe3
培训论坛	pei2 xun4 lun4 tan2
培训评估	pei2 xun4 ping2 gu1
培训费	pei2 xun4 fei4
培训资料	pei2 xun4 zi1 liao4
培训部	pei2 xun4 bu4
培里克利斯	pei2 li3 ke4 li4 si1
培附	pei2 fu4
培风	pei2 feng1
基	ji1
基丁	ji1 ding1
基业	ji1 ye4
基丹	ji1 dan1
基于	ji1 yu2
基亚	ji1 ya4
基亚岛	ji1 ya4 dao3
基什	ji1 shen2
基价	ji1 jia4
基伍	ji1 wu3
基伍湖	ji1 wu3 hu2
基伦	ji1 lun2
基伯	ji1 bo2
基体	ji1 ti3
基体干扰	ji1 ti3 gan1 rao3
基体效应	ji1 ti3 xiao4 ying4
基佛	ji1 fu2
基作用	ji1 zuo4 yong4
基佬	ji1 lao3
基元	ji1 yuan2
基元电荷	ji1 yuan2 dian4 he4
基兆	ji1 zhao4
基兰	ji1 lan2
基兴	ji1 xing1
基准	ji1 zhun3
基准价	ji1 zhun3 jia4
基准值	ji1 zhun3 zhi2
基准兵	ji1 zhun3 bing1
基准利率	ji1 zhun3 li4 lv4
基准日	ji1 zhun3 ri4
基准点	ji1 zhun3 dian3
基准线	ji1 zhun3 xian4
基准网络	ji1 zhun3 wang3 luo4
基准面	ji1 zhun3 mian4
基切	ji1 qie4
基利	ji1 li4
基加	ji1 jia1
基加利	ji1 jia1 li4
基勒	ji1 le4
基化	ji1 hua4
基区	ji1 qu1
基南	ji1 nan2
基博	ji1 bo2
基卢瓦岛	ji1 lu2 wa2 dao3
基原	ji1 yuan2
基友	ji1 you3
基台	ji1 tai2
基右矢	ji1 you4 shi3
基合金	ji1 he2 jin1
基命	ji1 ming4
基哥	ji1 ge1
基因	ji1 yin1
基因丰余	ji1 yin1 feng1 yu2
基因产业	ji1 yin1 chan3 ye4
基因体	ji1 yin1 ti3
基因修改	ji1 yin1 xiu1 gai3
基因修饰	ji1 yin1 xiu1 shi4
基因剔出	ji1 yin1 ti1 chu1
基因功能	ji1 yin1 gong1 neng2
基因图	ji1 yin1 tu2
基因图谱	ji1 yin1 tu2 pu3
基因型	ji1 yin1 xing2
基因士兵	ji1 yin1 shi4 bing1
基因学	ji1 yin1 xue2
基因工程	ji1 yin1 gong1 cheng2
基因库	ji1 yin1 ku4
基因座	ji1 yin1 zuo4
基因战士	ji1 yin1 zhan4 shi4
基因打靶	ji1 yin1 da2 ba3
基因扩大	ji1 yin1 kuo4 da4
基因技术	ji1 yin1 ji4 shu4
基因指纹	ji1 yin1 zhi3 wen2
基因改造	ji1 yin1 gai3 zao4
基因文库	ji1 yin1 wen2 ku4
基因枪	ji1 yin1 qiang1
基因染色体异常	ji1 yin1 ran3 se4 ti3 yi4 chang2
基因毒性	ji1 yin1 du2 xing4
基因治疗	ji1 yin1 zhi4 liao2
基因流	ji1 yin1 liu2
基因源	ji1 yin1 yuan2
基因码	ji1 yin1 ma3
基因突变	ji1 yin1 tu1 bian4
基因簇	ji1 yin1 cu4
基因线	ji1 yin1 xian4
基因组	ji1 yin1 zu3
基因组学	ji1 yin1 zu3 xue2
基因组研究	ji1 yin1 zu3 yan2 jiu1
基因芯片	ji1 yin1 xin1 pian4
基因连锁	ji1 yin1 lian2 suo3
基团	ji1 tuan2
基团频率	ji1 tuan2 pin2 lv4
基围	ji1 wei2
基围虾	ji1 wei2 xia1
基图	ji1 tu2
基地	ji1 di4
基地化	ji1 di4 hua4
基地恐怖组织	ji1 di4 kong3 bu4 zu3 zhi1
基地组织	ji1 di4 zu3 zhi1
基地网	ji1 di4 wang3
基址	ji1 zhi3
基坑	ji1 keng1
基型	ji1 xing2
基墌	ji1 zhi2
基墟	ji1 xu1
基多	ji1 duo1
基央	ji1 yang1
基奈	ji1 nai4
基奥	ji1 ao4
基姆	ji1 mu3
基孔肯雅热	ji1 kong3 ken3 ya3 re4
基宇	ji1 yu3
基射	ji1 she4
基尔	ji1 er3
基尔巴尼	ji1 er3 ba1 ni2
基尔库克	ji1 er3 ku4 ke4
基尔比	ji1 er3 bi3
基尔特	ji1 er3 te4
基尔肯尼	ji1 er3 ken3 ni2
基尔霍夫	ji1 er3 huo4 fu1
基尼	ji1 ni2
基尼斯	ji1 ni2 si1
基尼系数	ji1 ni2 xi4 shu4
基层	ji1 ceng2
基层人员	ji1 ceng2 ren2 yuan2
基层人民	ji1 ceng2 ren2 min2
基层医院	ji1 ceng2 yi1 yuan4
基层单位	ji1 ceng2 dan1 wei4
基层工作	ji1 ceng2 gong1 zuo4
基层干部	ji1 ceng2 gan4 bu4
基层建设	ji1 ceng2 jian4 she4
基层政权	ji1 ceng2 zheng4 quan2
基层社	ji1 ceng2 she4
基层组织	ji1 ceng2 zu3 zhi1
基层队	ji1 ceng2 dui4
基岩	ji1 yan2
基峰	ji1 feng1
基布	ji1 bu4
基布兹	ji1 bu4 zi1
基希纳	ji1 xi1 na4
基希纳乌	ji1 xi1 na4 wu1
基希讷乌	ji1 xi1 ne4 wu1
基带	ji1 dai4
基带频率	ji1 dai4 pin2 lv4
基干	ji1 gan4
基干民兵	ji1 gan4 min2 bing1
基平面	ji1 ping2 mian4
基年	ji1 nian2
基床	ji1 chuang2
基序	ji1 xu4
基库尤	ji1 ku4 you2
基底	ji1 di3
基底动脉	ji1 di3 dong4 mai4
基底层	ji1 di3 ceng2
基底神经节孙损伤	ji1 di3 shen2 jing1 jie2 sun1 sun3 shang1
基底细胞癌	ji1 di3 xi4 bao1 ai2
基底膜	ji1 di3 mo2
基底节	ji1 di3 jie2
基度	ji1 du4
基度山	ji1 du4 shan1
基座	ji1 zuo4
基廷	ji1 ting2
基建	ji1 jian4
基建处	ji1 jian4 chu4
基建工	ji1 jian4 gong1
基建工程	ji1 jian4 gong1 cheng2
基建投资	ji1 jian4 tou2 zi1
基建队	ji1 jian4 dui4
基弗	ji1 fu2
基强	ji1 qiang2
基律纳	ji1 lv4 na4
基德	ji1 de2
基德曼	ji1 de2 man4
基态	ji1 tai4
基思	ji1 si1
基性	ji1 xing4
基性岩	ji1 xing4 yan2
基恩	ji1 en1
基恩斯	ji1 en1 si1
基情	ji1 qing2
基戈马	ji1 ge1 ma3
基扃	ji1 jiong1
基托	ji1 tuo1
基托蜡片	ji1 tuo1 la4 pian4
基拉	ji1 la1
基拉韦厄	ji1 la1 wei2 e4
基改	ji1 gai3
基数	ji1 shu4
基数排序	ji1 shu4 pai2 xu4
基数词	ji1 shu4 ci2
基料	ji1 liao4
基斯	ji1 si1
基斯坦	ji1 si1 tan3
基斯马尤	ji1 si1 ma3 you2
基普	ji1 pu3
基期	ji1 qi1
基本	ji1 ben3
基本一致	ji1 ben3 yi2 zhi4
基本上	ji1 ben3 shang5
基本上地	ji1 ben3 shang4 de5
基本保障	ji1 ben3 bao3 zhang4
基本农田	ji1 ben3 nong2 tian2
